observation_id,species_name,common_name,date_observed,location,image_url,notes,observed_count
247135407,dicots,dicots,2024-10-13,"33.7534837675,73.1845113808",https://static.inaturalist.org/photos/441324516/square.jpeg,"Id: inaturalist - pretty sure (genus) Barleria
Flora incognita - pretty sure (specie)B. cristata

commonly known as: bluebell barleria, crested Philippine violet, crested purple nail dye • Bengali: ঝিন্টি jhinti • Hindi: झिण्टी jhinti, नील झिण्टी nil jhinti, तदरेलु tadrelu • Nepali: भेंडे कुर्रो bhende kurro, कटसरैया katsaraiya  • Punjabi: ਤਦਰੇਲੂ tadrelu •Sanskrit: आर्तगलः artagalah, बाण bana, दासी कुरण्टकः dasi kurantakah, झिंटी jhinti, ककुभ kakubha, कुरण्टकः kurantakah,कुरवकः kuravakah, महासह mahasaha, नीलम्लाइन्दुकः nilamlaainduka, सैरीयकः sairiyakah, सहचरः sahacharah, सुभग subhaga (https://efloraofindia.com/efi/barleria-cristata/)

Order: Lamiales
Family: Acanthaceae

""Distribution and habitat

It is native to a wide area ranging from Southern China to India and Myanmar.

Disclaimer: ""...use extreme caution. Accidentally eating any amount of a poisonous plant or mushroom can cause you a lot of pain and can even be deadly."" 

https://poisoncontrol.utah.edu/news/2023/08/dangers-of-foraging


Uses

Known as อังกาบ, this plant is used in Thailand as a traditional herbal remedy. It allegedly acts as a tonic, diuretic and blood purifier.[citation needed] To ensure intake of this plant, for medicinal purposes, is safe and nontoxic, studies were conducted on mice and found no side effects or death with fixed amount of dosage: 250g/kg dosage.[2]

In South India, it is known as December Flower as it blooms in December and is normally strung into garlands of flowers for women to wear in their hair. In Telugu the flowers are called Decembaralu(plural), In Tamil it is known as December Poo."" (Wikipedia)

""Barleria cristata

The flowers are perfect, zygomorphic to nearly actinomorphic, and arranged in an inflorescence that is either a spike, raceme, or cyme. Typically, a colorful bract subtends each flower; in some species, the bract is large and showy(corresponds to the pic). The calyx usually has four or five lobes; the corolla tubular(cttp), two-lipped or five-lobed(cttp); stamens number either two(cttp) or four, arranged in pairs and inserted on the corolla, and the ovary is superior and bicarpellated, with axile placentation."" (Flora of Pakistan)

""Description

It grows as a shrub 60 –100 cm tall. The leaves are dark green on the upper surface and pale green on the lower surface. They are elliptic to narrowly ovate. The flowers are about 5 cm long, funnel-shaped in violet, pink, or white color. The fruits are about 1.5 cm long ellipsoid capsules. They become glabrous and glossy at maturity.""

 (Wikipedia)

""Flowers more than 4 cm long, glandular-pubescent outside. Outer 2 lobes of calyx 1.5-2.5 cm long. Capsule 1.5-2 cm long, glabrous 	  	4 Barleria cristata""

(http://www.efloras.org/florataxon.aspx?flora_id=5&taxon_id=103517)



",113
247077528,Grain Weevils,Grain Weevils,2024-10-13,"33.7599393406,73.1155556542",https://static.inaturalist.org/photos/441212397/square.jpeg,"Id: inaturalist - pretty sure Sitophilus

""Sitophilus is a genus of weevils in the tribe Litosomini. Some species are familiar as pests of stored grain, nut, or seed. Notable pest species include the rice weevil (S. oryzae), wheat weevil (S. granarius), and maize weevil (S. zeamais).

Among the Stiophilus are species which destroy stored wheat, rice, sorghum,[2][3][4] oats, barley, rye, buckwheat,[4] peas, cottonseed, processed cereal products such as pasta, cassava,[3] and fruits such as apples.[5]
Distribution

The rice and maize weevils have a nearly cosmopolitan distribution, occurring throughout the warmer parts of the world. In Europe they are replaced by the temperate Palearctic wheat weevil.""

""Weevils are beetles belonging to the superfamily Curculionoidea, known for their elongated snouts. They are usually small – less than 6 mm (1⁄4 in) in length – and herbivorous. Approximately 97,000 species of weevils are known. They belong to several families, with most of them in the family Curculionidae (the true weevils). It also includes bark beetles, which while morphologically dissimilar to other weevils in lacking the distinctive snout, is a subfamily of Curculionidae.""

""A weevil's rostrum, or elongated snout(ctp), hosts chewing mouthparts instead of the piercing mouthparts that proboscis-possessing insects are known for. The mouthparts are often used to excavate tunnels into grains.[1] In more derived weevils, the rostrum has a groove in which the weevil can fold the first segment of its antennae.

Most weevils have the ability to fly (including pest species such as the rice weevil),[2][3] though a significant number are flightless, such as the genus Otiorhynchus.

One species of weevil, Austroplatypus incompertus, exhibits eusociality, one of the few insects outside the Hymenoptera and the Isoptera to do so. ""

(Wikipedia)
",2
247077505,Melanotelus bipunctatus,No common name,2024-10-13,"33.7623779427,73.0619000584",https://static.inaturalist.org/photos/441212312/square.jpeg,Id: inaturalist - pretty sure,1
247077180,Asian Honey Bee,Asian Honey Bee,2024-10-13,"33.7658893466,73.1449517426",https://static.inaturalist.org/photos/441211541/square.jpeg,Id: inaturalist - pretty sure,6
247070990,Dicot,plants,2024-10-13,"33.7566366198,73.0182581576",https://static.inaturalist.org/photos/441211128/square.jpeg,"Id: Flora incognita (Ambrosia artemesifolia)

""Common ragweed, Ambrosia artemisiifolia, is a widespread invasive species, and can become a noxious weed, that has naturalized in Europe; temperate Asia and the Indian subcontinent...

Description

Ambrosia artemisiifolia is an annual plant that emerges in late spring. It propagates mainly by rhizomes,[clarification needed] but also by seed.[4]

It is much-branched, and grows up to 70 centimetres (2.3 ft) in height.[9] The pinnately divided soft and hairy leaves are 3–12 centimetres (1.2–4.7 in) long.[9]

Its bloom period is July to October in North America.[9] Its pollen is wind-dispersed, and can be a strong allergen to people with hay fever.[4][10]

It produces 2–4 mm obconic green to brown fruit(ctp).[9] It sets seed in later summer or autumn(ctp).""

(Wikipedia)

Ambrosia artemisiifolia Linnaeus, Sp. Pl. 2: 988. 1753.

豚草 tun cao

Ambrosia artemisiifolia var. elatior (Linnaeus) Descourtilz; A. elatior Linnaeus.

Annuals, 20-150 cm. Stems erect. Leaves opposite and alternate; petiole 2.5-3.5(-6) cm; blade deltate to lanceolate or elliptic, 2.5-5.5(-9) × 2-3(-5) cm, pinnately 1- or 2-lobed, abaxially sparsely pilosulose to strigillose, adaxially strigillose, both surfaces gland-dotted, base cuneate, ultimate margin entire or toothed. Female capitula clustered, proximal to male; floret 1. Male capitula: peduncles 0.5-1.5 mm; involucres shallowly cup-shaped (usually without black veins), 2-3 mm in diam., glabrous or hispid to pilosulose; florets 12-20. Burs ± globose to pyriform, 2-3 mm, ± pilosulose, spines or tubercles 3-5, near middle or apex, conical to acerose, 0.1-0.5 mm, tips straight. Fl. Jul-Oct, fr. Sep-Oct. 2n = 34, 36.

Introduced noxious weed of wet to dry soils; below 1000 m. Widely distributed in China [native to Central and North America; introduced and widely distributed in Asia and Europe].

http://efloras.org/florataxon.aspx?flora_id=2&taxon_id=200023072",5
247057482,Plagiochasma,No common name,2024-10-13,"33.7618453642,73.111276302",https://static.inaturalist.org/photos/441210312/square.jpeg,"Id: inaturalist - pretty sure Aytoniaceae

Phylum: Marchantiophyta

Marchantiales

""The majority of genera are characterized by the presence of (a) special stalked vertical branches called archegoniophores or carpocephala, and (b) sterile cells called elaters inside the sporangium.""

""Marchantiopsida is a class of liverworts within the phylum Marchantiophyta.[2] The species in this class are known as complex thalloid liverworts. The species in this class are widely distributed and can be found worldwide.[3] Complex oil bodies are only found in the gametophyte.[4]""

""Description

edit

Most liverworts are small, measuring from 2–20 millimetres (0.08–0.8 in) wide with individual plants less than 10 centimetres (4 in) long,[6] so they are often overlooked. The most familiar liverworts consist of a prostrate, flattened, ribbon-like or branching structure called a thallus (plant body); these liverworts are termed thallose liverworts. However, most liverworts produce flattened stems with overlapping scales or leaves in two or more ranks, the middle rank is often conspicuously different from the outer ranks; these are called leafy liverworts or scale liverworts.[7][8] ""

""Liverworts can most reliably be distinguished from the apparently similar mosses by their single-celled rhizoids.[9] Other differences are not universal for all mosses and all liverworts;[8] but the lack of clearly differentiated stem and leaves in thallose species, or in leafy species the presence of deeply lobed or segmented leaves and the presence of leaves arranged in three ranks,[10][11] as well as frequent dichotomous branching, all point to the plant being a liverwort. With a few exceptions, all liverworts undergo polyplastidic meiosis, in contrast to mosses and hornworts which have monoplastidic meiosis.[12] Unlike any other embryophytes, most liverworts contain unique membrane-bound oil bodies containing isoprenoids in at least some of their cells, lipid droplets in the cytoplasm of all other plants being unenclosed.[13] The overall physical similarity of some mosses and leafy liverworts means that confirmation of the identification of some groups can be performed with certainty only with the aid of microscopy or an experienced bryologist.

Liverworts, like other bryophytes, have a gametophyte-dominant life cycle, with the sporophyte dependent on the gametophyte.[13] The sporophyte of many liverworts are non-photosynthetic, but there are also several that are photosynthetic to various degrees.[14] Cells in a typical liverwort plant each contain only a single set of genetic information, so the plant's cells are haploid for the majority of its life cycle. This contrasts sharply with the pattern exhibited by nearly all animals and by vascular plants. In the more familiar seed plants, the haploid generation is represented only by the tiny pollen and the ovule, while the diploid generation is the familiar tree or other plant.[15] Another unusual feature of the liverwort life cycle is that sporophytes (i.e. the diploid body) are very short-lived, withering away not long after releasing spores.[16] In mosses, the sporophyte is more persistent and in hornworts, the sporophyte disperses spores over an extended period."" 


 (Wikipedia)
",1
247057257,dicots,dicots,2024-10-13,"33.7913531883,73.1243063672",https://static.inaturalist.org/photos/441189206/square.jpeg,"Id: inaturalist - pretty sure Oenothera

Leaves: Rosette",113
247056621,River Cruisers,River Cruisers,2024-10-13,"33.7449610433,73.176262714",https://static.inaturalist.org/photos/441170148/square.jpeg,"Macromia is a genus of large dragonflies in the family Macromiidae.[2] Species of the genus Macromia are commonly known as river cruisers from their habit of cruising long distances along river banks. Most species occur in the tropical Australasian region, with one species being found in Europe (Macromia splendens),[3] and a few species occurring in North America.[4] (Wikipedia)

“Macromia.” Wikipedia, September 15, 2024. https://en.m.wikipedia.org/wiki/Macromia. 

",1
247055144,True Bugs,True Bugs,2024-10-13,"33.7579520687,73.1968758348",https://static.inaturalist.org/photos/441167420/square.jpeg,,3
246727647,Chelicerates,Lynx Spiders,2024-10-10,"33.7532257969,73.0755899738",https://static.inaturalist.org/photos/440522454/square.jpeg,"Id: inaturalist Oxyopidae

""Spiders (order Araneae) are air-breathing arthropods that have eight limbs, chelicerae with fangs generally able to inject venom,[2] and spinnerets that extrude silk.[3] They are the largest order of arachnids and rank seventh in total species diversity among all orders of organisms.[4][5] Spiders are found worldwide on every continent except Antarctica, and have become established in nearly every land habitat.""

Lynx spider (Oxyopidae) is a family of araneomorph spiders first described by Tamerlan Thorell in 1870.[1] Most species make little use of webs, instead spending their lives as hunting spiders on plants. Many species frequent flowers in particular, ambushing pollinators, much as crab spiders do. They tend to tolerate members of their own species more than most spiders do, and at least one species has been identified as exhibiting social behaviour.[2] 

Identification
As with many other families of spiders, the arrangement of their eyes is typical of the family and is an important aid in identifying them as members of the family. Six of the eight eyes of Oxyopid spiders are arranged in a hexagon-like pattern, more or less on a prominent hump on the front upper corner of the prosoma. The other two eyes are smaller, less conspicuous, and generally are situated in front of and below the other six. The basal parts of the chelicerae of most species are large, vertical and parallel, which combine with the bluff front end, a ""high forehead"" to the prosoma, to give most species a peculiar ""flat-faced"" appearance. ""

""Description

Most spiders in the Oxyopidae family have large spiny bristles on their legs and in many species the bristles form almost a basket-like structure that may assist in confining the prey that they grasp, and protect the spider from its struggles. Most Oxyopes and Hamataliwa species are small to medium in size. Lynx spiders, in spite of being largely ambush hunters, are very speedy runners and leapers, alert and with good vision. Oxyopidae in general rely on keen eyesight in stalking, chasing, or ambushing prey, and also in avoiding enemies. ""


(Wikipedia)",2
246726728,Araneinae,Typical Orbweavers,2024-10-11,"33.7896364313,73.0785089857",https://static.inaturalist.org/photos/440520294/square.jpeg,"Id: inaturalist - pretty sure

""Most arachnid webs are vertical and the spiders usually hang with their heads downward.""

(Wikipedia)",1
246726337,Papilionoidea,Butterflies,2024-10-11,"33.7367804366,73.0197425244",https://static.inaturalist.org/photos/440519512/square.jpeg,"Id: inaturalist - pretty sure Nymphalinae

Nymphalidae:
""The Nymphalidae are the largest family of butterflies, with more than 6,000 species distributed throughout most of the world.""
(Wikipedia)

""Caterpillar

They have a velvety, black(ctp) and speckled body filled with hairy of spiky projections(ctp), alongside small, white dots.""

https://www.butterflyidentification.com/brush-footed-nymphalidae


Plant: Glandularia aristigera",1
246583087,Grain Weevils,Grain Weevils,2024-10-10,"33.7481788021,73.0998197215",https://static.inaturalist.org/photos/440238160/square.jpeg,Id: inaturalist - pretty sure,2
246534856,Bent-toed Geckos,Bent-toed Geckos,2024-03-09,"33.7455605948,73.0857579517",https://inaturalist-open-data.s3.amazonaws.com/photos/440140851/square.png,,1
246431977,Unknown species,lantanas,2024-10-09,"33.7319316667,73.05742",https://static.inaturalist.org/photos/439937877/square.jpeg,,34
246291460,Lepidoptera,Butterflies and Moths,2024-10-08,"33.7689450323,73.0937050425",https://static.inaturalist.org/photos/439656308/square.jpeg,"Id: inaturalist - pretty sure Papilioninae

""Pupa

They are often curved(ctp) backward, though the colors vary from one species to the other.""

https://www.butterflyidentification.com/swallowtail-papilionidae",1
246176685,Mantodea,Mantises,2024-10-07,"33.7749530363,73.1560039622",https://static.inaturalist.org/photos/439426766/square.jpeg,"Id: inaturalist - pretty sure (genus Mantis)
Subclass: Pterygota
Order: Mantodea

""Mantises are an order (Mantodea) of insects that contains over 2,400 species in about 460 genera in 33 families. The largest family is the Mantidae (""mantids""). Mantises are distributed worldwide in temperate and tropical habitats. They have triangular heads with bulging eyes supported on flexible necks. Their elongated bodies(ctp) may or may not have wings, but all Mantodea have forelegs that are greatly enlarged(ctp) and adapted for catching and gripping prey; their upright posture, while remaining stationary with forearms folded, has led to the common name praying mantis.

The closest relatives of mantises are termites and cockroaches (Blattodea), which are all within the superorder Dictyoptera. Mantises are sometimes confused with stick insects (Phasmatodea), other elongated insects such as grasshoppers (Orthoptera), or other more distantly related insects with raptorial forelegs such as mantisflies (Mantispidae). Mantises are mostly ambush predators, but a few ground-dwelling species are found actively pursuing their prey. They normally live for about a year. In cooler climates, the adults lay eggs in autumn, then die...

Relationship with Humans

...In culture, literature and art

One of the earliest mantis references is in the ancient Chinese dictionary Erya, which gives its attributes in poetry, where it represents courage and fearlessness, and a brief description...

Martial arts


￼Grandmasters of the Shaolin Temple, Shi DeRu and Shi DeYang, demonstrating the Southern Praying Mantis style of martial art

Two martial arts separately developed in China have movements and fighting strategies based on those of the mantis.[89][90] As one of these arts was developed in northern China, and the other in southern parts of the country, the arts are today referred to (both in English and Chinese) as 'Northern Praying Mantis'[91] and 'Southern Praying Mantis'.[90] Both are very popular in China, and have also been exported to the West in recent decades.[90][91][92][93]...


For pest control


Naturally occurring mantis populations provide plant pest control.[102] Gardeners who prefer to avoid pesticides may encourage mantises in the hope of controlling insect pests.[103] However, mantises do not have key attributes of biological pest control agents; they do not specialize in a single pest insect, and do not multiply rapidly in response to an increase in such a prey species, but are general predators. They therefore have ""negligible value"" in biological control.[103]

Two species, the Chinese mantis and the European mantis, were deliberately introduced to North America in the hope that they would serve as pest controls for agriculture; they have spread widely in both the United States and Canada.[104]

Robotics

Further information: Biomimicry

In 2016, the Association for the Advancement of Artificial Intelligence had produced a prototype robot inspired by the forelegs of the praying mantis, with front legs that allow the robot to walk, climb steps, and grasp objects. The multi-jointed leg provides dexterity via a rotatable joint. Future models may include a more spiked foreleg to improve the grip and ability to support more weight.[105]"" (Wikipedia)

",1
246103526,"Leafcutter, Mortar, and Resin Bees","Leafcutter, Mortar, and Resin Bees",2024-10-07,"33.787918724,73.1509986116",https://static.inaturalist.org/photos/439285386/square.jpeg,"Id: inaturalist - pretty sure

""The genus Megachile is a cosmopolitan group of solitary bees, often called leafcutter bees or leafcutting bees; it also includes the called resin bees and mortar bees. While other genera within the family Megachilidae may chew leaves or petals into fragments to build their nests, certain species within Megachile neatly cut pieces of leaves or petals, hence their common name. This is one of the largest genera of bees, with more than 1500 species[1] in over 50 subgenera.[2] The alfalfa leafcutter bee (Megachile rotundata) is managed on a commercial scale for crop pollination, and has been introduced by humans to various regions around the world."" (Wikipedia)",1
245751276,Episteme,No common name,2024-09-21,"33.7595068878,73.0536550015",https://static.inaturalist.org/photos/438592280/square.jpg,,1
245713376,Butterflies and Moths,Butterflies and Moths,2024-10-05,"33.7629206249,73.0824859288",https://static.inaturalist.org/photos/438520438/square.jpeg,"Id: inaturalist - pretty sure (Tolpia)

""Noctuoidea is the superfamily of noctuid (Latin ""night owl"") or ""owlet"" moths, and has more than 70,000 described species, the largest number of any Lepidopteran superfamily.""

Erebidae

""The family is among the largest families of moths by species count and contains a wide variety of well-known macromoth groups...

The sizes of the adults range from among the largest of all moths (>5 in (127 mm) wingspan in the black witch) to the smallest of the macromoths (0.25 in (6 mm) wingspan in some of the Micronoctuini).

The coloration of the adults spans the full range of dull, drab, and camouflaged(ctp) (e.g., Zale lunifera and litter moths) to vivid, contrasting, and colorful (e.g., Aganainae and tiger moths). The moths are found on all continents except Antarctica...

Description

Adult moths of Erebidae have quadrifid forewings and usually quadrifine hindwings, meaning that each wing includes a cubital vein that splits into four (explained further in the Classification section). The tribe Micronoctuini instead has bifine hindwings (meaning this same vein splits into two). Aside from this, adult Erebidae usually have an unscaled clypeofrons and broad forewings, and the hindwings often have patterns. Scoliopteryginae, Calpinae and some Erebinae have modified proboscises to pierce fruit skins. Lymantriinae and some Arctiina (Arctiinae) instead have a highly reduced proboscis. The overall appearance may be colourful (e.g. Arctiinae, Aganainae) or cryptic (e.g. Herminiinae).[2]

Ecology

Adults of some Erebidae pierce fruit to suck out juices (leading them to be called ""fruit-piercing moths""), and those of Calyptra can also pierce mammalian skin to suck out blood (hence ""vampire moths"").[2]

Larvae are mostly herbivorous, like most lepidopteran larvae, and different taxa prefer different plants. Lithosiini (Arctiinae) larvae are unusual in feeding on algae and lichens (hence ""lichen moths""). Most Herminiinae larvae feed on dead or withered leaves (hence ""litter moths""), rather than living leaves.[2]"" (Wikipedia)",14
245710796,Lime Swallowtail,Lime Swallowtail,2021-09-01,"33.7462151121,73.0860180425",https://static.inaturalist.org/photos/438516002/square.jpg,,2
245522324,dicots,dicots,2024-10-04,"33.7743777473,73.0134814842",https://static.inaturalist.org/photos/438142993/square.jpeg,"Id: inaturalist - pretty sure (genus)
Flora incognita - Desmodium trifolium 98%

""Creeping Tick Trefoil, three-flower beggarweed, tropical trefoil,three-flower beggarweed, matty desmodium • Hindi: Kudaliya, motha  • Bengali: kudaliya  • Sanskrit: हंसपदी Hamsapadi, त्रिपदी Tripadi • Nepali: बुटे कनिके Bute kanike;""

Common/Local Name: Jungli Methi, Ran Mathi

(https://efloraofindia.com/efi/desmodium-triflorum/)

Desmodium triflorum (Linn.) DC., Prodr. 2:334. 1825. Baker in Hook. f.,Fl.Brit.Ind.2:173.1876; Cooke, Fl.Bomb.Pres. (reprint ed.) 1:387.1958. Ohashi l.c. 245.1973.

Vern.:Ran-methi (Cooke l.c.).

Hedysarum stipulaceum Burm.f.

Hedysarum triflorum Linn.

Perennial herb, creeping, branches prostrate, rooting at nodes, pubescent. Leaf trifoliolate, petiole 5-7 mm long, leaflets 5-7 mm long, 4-5 mm broad, obovate, cuneate, truncate or emarginate, glabrous above, pubescent below; stipules 3.5-4.5 mm long, obovate, acuminate. Inflorescence axillary fascicles of 1-5 flowers, bracts ovate, acute, ciliate, pedicel 4.5- 5.0 mm long. Calyx 3.5-4.5 mm long, pubescent, teeth longer than the tube. Corolla 5 mm long, pink(cttp) or white. Fruit 10-16 mm long, 3.5-4.5 mm broad, upper suture straight, lower indented, articles 3-5, as broad as long, puberulous.

Fl.Per.: July-August.

Syntypes: Herb.Linn.921.45 (LINN); Herb. Hermann fol. 4,20,21/297 (BM).

Distribution: Pakistan, Kashmir (R.R.Stewart, Ann.Cat.Vasc.Pl.Pak.Kashm. 403.1972), India, Burma, Nepal, Sikkim, China (Formosa, Canton, Hong Kong, Yunnan, Hainan), Malaysia, Siam, Indonesia, Borneo, Philippines, Papua, Australia (Queensland); Polynesia, Fiji, Samoa, New Caledonia, S.Tropical America and Tropical Africa.(http://www.efloras.org/florataxon.aspx?flora_id=5&taxon_id=200012113)

Subfamily: Faboidae

""Phytochemicals

edit

Grona triflora (Desmodium triflorum) contains alkaloids including N,N-dimethyltryptophan methyl ester, dimethyltryptamine-N-oxide, hypaphorine (structurally related to plakohypaphorine), phenylethylamine, hordenine, tyramine, and trigonelline.[4][5]

Medicinal applications and qualities

edit

Creeping tick trefoil has been utilized in folk medicine. Conditions it has been used for include wounds, diarrhea, rheumatism, dysentery, and skin diseases.[6]

Known substances found in trefoils include alkaloids and flavonoids. The entire plant is used in human nutritional treatment.[7]

Agricultural applications

edit

Creeping tick trefoil is used in agriculture similarly to the closely related Desmodium; see Desmodium#uses."" (Wikipedia)


Desmodium

""Several Desmodium species release organic compounds, aerially and into the soil, which make them useful for agriculture: Allelopathic compounds are used there via push-pull technology. For this Desmodium heterocarpon, Desmodium intortum, and Desmodium uncinatum are inter-cropped in maize and sorghum fields to suppress witchweeds, including Asiatic witchweed (Striga asiatica) and purple witchweed (S. hermonthica) and to repel Chilo partellus, a stem-boring grass moth.[3] Insects (including pests) are likewise repelled by high amounts of antixenotic allomones produced by Desmodium.

A blue dye is obtained from Desmodium incanum.

Tick-trefoils in agriculture can also be used as living mulch and as green manure, as they improve soil fertility via nitrogen fixation.

Most also make good fodder for animals including bobwhite, turkey, grouse, deer, cattle and goats.[3][4][5]

Wild-living, non-farmed deer appear to rely on Desmodium species in certain areas, particularly during the more stressful summer months.

The caterpillars of the lesser grass blue (Zizina otis) and the two-barred flasher (Astraptes fulgerator) feed on tick-trefoils."" (Wikipedia)

",113
245437163,Common Tiger Butterfly,Common Tiger Butterfly,2018-10-12,"33.7595486485,73.0612298321",https://static.inaturalist.org/photos/437968725/square.jpg,,2
245416232,Bushbrowns,Bushbrowns,2023-10-23,"33.7596091113,73.0533188654",https://static.inaturalist.org/photos/437931345/square.jpg,,3
245415546,Common Treebrown,Common Treebrown,2023-11-06,"33.7402513354,73.0464769032",https://static.inaturalist.org/photos/437929920/square.jpg,,3
245415202,Cornelian,Cornelian,2023-11-08,"33.7392013055,73.0469978496",https://static.inaturalist.org/photos/437929684/square.jpg,,5
245412919,Small Branded Swift,Small Branded Swift,2023-11-09,"33.7402565157,73.046530906",https://static.inaturalist.org/photos/437925423/square.jpg,,3
245412817,Cream-spotted Sailor,Cream-spotted Sailor,2023-11-09,"33.7403713024,73.0464634936",https://static.inaturalist.org/photos/437925152/square.jpg,,7
245412404,Common Sergeant,Common Sergeant,2023-11-08,"33.7384945474,73.0480279192",https://static.inaturalist.org/photos/437924458/square.jpg,,6
245412315,Cream-spotted Sailor,Cream-spotted Sailor,2023-11-08,"33.7384596554,73.0479915737",https://static.inaturalist.org/photos/437924207/square.jpg,,7
245412087,Common Sailer,Common Sailer,2023-11-08,"33.7384971705,73.0480421328",https://static.inaturalist.org/photos/437923610/square.jpg,,1
245411870,Common Sergeant,Common Sergeant,2023-11-08,"33.7384350846,73.04831984",https://static.inaturalist.org/photos/437923394/square.jpg,,6
245411641,Common Leopard,Common Leopard,2023-11-06,"33.7385260231,73.0480584844",https://static.inaturalist.org/photos/437923126/square.jpg,,9
245411506,Pallas' Sailer,Pallas' Sailer,2023-11-06,"33.7384743447,73.0480603049",https://static.inaturalist.org/photos/437922746/square.jpg,,3
245411007,Cream-spotted Sailor,Cream-spotted Sailor,2023-11-03,"33.7402487375,73.0464864765",https://static.inaturalist.org/photos/437920438/square.jpg,,7
245410254,Large Silverstripe,Large Silverstripe,2023-10-24,"33.7595923044,73.0534033709",https://static.inaturalist.org/photos/437920111/square.jpg,,2
245409414,Common Sergeant,Common Sergeant,2023-10-24,"33.7595978203,73.053560367",https://static.inaturalist.org/photos/437917546/square.jpg,,6
245398389,Common Line Blue,Common Line Blue,2023-11-03,"33.7595678494,73.0535863144",https://static.inaturalist.org/photos/437895688/square.jpg,,9
245395729,Lynx Spiders,Lynx Spiders,2024-10-03,"33.757355291,73.0984202989",https://static.inaturalist.org/photos/437891291/square.jpeg,"Id: inaturalist - pretty sure (oxyopes)

""Oxyopes is a genus of lynx spiders found worldwide. It includes arounds 300 species and is classified under the lynx spider family Oxyopidae.[1][2] Like other lynx spiders, they are easily recognizable by the six larger eyes arranged hexagonally on top of the head (prosoma), with the remaining smaller two eyes in front. They are also characterized by long spine-like bristles (setae) on their legs.[3] They are ambush predators, actively hunting prey by sight. Though they produce and use silk, they do not build webs to capture prey.[4]

The genus was first established in 1804 by the French zoologist Pierre André Latreille.[1] The generic name means ""keen-eyed"", from Ancient Greek ὀξύς (oxús, ""sharp"") and ὤψ (ṓps, ""eye"").[5]"" (Wikipedia)

",3
245376181,Common Punch,Common Punch,2023-11-03,"33.740291,73.046504",https://static.inaturalist.org/photos/437854737/square.jpg,,6
245376027,Slate Flash,Slate Flash,2023-11-03,"33.759555,73.053545",https://static.inaturalist.org/photos/437854311/square.jpg,,3
245375903,Tropical Fritillary,Tropical Fritillary,2023-11-08,"33.7400860626,73.0466187173",https://static.inaturalist.org/photos/437853770/square.jpg,,3
245374232,Slate Flash,Slate Flash,2023-11-08,"33.7401616238,73.0464805123",https://static.inaturalist.org/photos/437850795/square.jpg,,3
245374166,Lemon Migrant,Lemon Migrant,2023-11-08,"33.7402544459,73.0465491424",https://static.inaturalist.org/photos/437850501/square.jpg,,7
245373339,Common Crow Butterfly,Common Crow Butterfly,2023-11-08,"33.7401063414,73.0466110363",https://static.inaturalist.org/photos/437848793/square.jpg,,3
245373293,Pioneer White,Pioneer White,2023-11-08,"33.7399154851,73.0466793117",https://static.inaturalist.org/photos/437848460/square.jpg,,6
245372262,Pallas' Sailer,Pallas' Sailer,2023-10-23,"33.7595656145,73.0535439991",https://static.inaturalist.org/photos/437846636/square.jpg,,3
245372217,Common Sergeant,Common Sergeant,2023-10-23,"33.7595881443,73.0535641549",https://static.inaturalist.org/photos/437846381/square.jpg,,6
245371609,Common Line Blue,Common Line Blue,2023-11-11,"33.7385985819,73.0473348576",https://static.inaturalist.org/photos/437845201/square.jpg,,9
245371478,Cornelian,Cornelian,2023-11-09,"33.7386318105,73.047511916",https://static.inaturalist.org/photos/437844956/square.jpg,,5
245371320,Common Jester,Common Jester,2023-11-03,"33.740418,73.046404",https://static.inaturalist.org/photos/437844806/square.jpg,,2
245371250,Common Jester,Common Jester,2023-11-03,"33.740424,73.046433",https://static.inaturalist.org/photos/437844306/square.jpg,,2
245369301,Orangetail Awlet,Orangetail Awlet,2023-11-08,"33.7406897746,73.0463521384",https://static.inaturalist.org/photos/437840506/square.jpg,,1
245368305,Common Mapwing,Common Mapwing,2023-11-08,"33.7377864029,73.0489573715",https://static.inaturalist.org/photos/437838363/square.jpg,,2
245368232,Common Tiger Butterfly,Common Tiger Butterfly,2023-10-23,"33.7595991104,73.0534752002",https://static.inaturalist.org/photos/437838177/square.jpg,,2
245353947,Scarabs,Scarabs,2024-10-03,"33.7446585811,73.1947890138",https://static.inaturalist.org/photos/437810313/square.jpeg,Id: inaturalist - pretty sure Scarabaediae,3
245282407,Common Jezebel,Common Jezebel,2021-05-26,"33.7467582668,73.0859453173",https://static.inaturalist.org/photos/437665000/square.jpg,,1
245280564,Ring Butterflies,Ring Butterflies,2020-08-22,"33.7495181799,73.0879914575",https://static.inaturalist.org/photos/437661305/square.jpg,,4
245275556,Common Mormon Swallowtail,Common Mormon Swallowtail,2021-02-26,"33.7759728555,73.1736472663",https://static.inaturalist.org/photos/437652337/square.jpg,,2
245272184,Yellow Pansy,Yellow Pansy,2020-07-01,"33.7474871628,73.0863786351",https://static.inaturalist.org/photos/437644736/square.jpg,,5
245268542,Branded Swifts,Branded Swifts,2024-09-28,"33.7448451929,73.0846977884",https://static.inaturalist.org/photos/437638008/square.jpg,,6
245267924,Common Crow Butterfly,Common Crow Butterfly,2020-07-27,"33.746538499,73.0858979017",https://static.inaturalist.org/photos/437637153/square.jpg,,3
245267820,Common Leopard,Common Leopard,2019-11-19,"33.7476132823,73.0864422995",https://static.inaturalist.org/photos/437636832/square.jpg,,9
